Fecha,Hora,Coincidencias
070718,205721,2119457
070718,205822,2119714
070718,205922,2119970
070718,210022,2162722
070718,210122,2162978
070718,210222,2163234
070718,210322,2163490
070718,210423,2163747
070718,210523,2164003
070718,210623,2164259
070718,210723,2164515
070718,210823,2164771
070718,210924,2165028
070718,211024,2166820
070718,211124,2167076
070718,211224,2167332
070718,211324,2167588
070718,211424,2167844
070718,211525,2168101
070718,211625,2168357
070718,211725,2168613
070718,211825,2168869
070718,211925,2169125
070718,212025,2170917
070718,212126,2171174
070718,212226,2171430
070718,212326,2171686
070718,212426,2171942
070718,212526,2172198
070718,212626,2172454
070718,212727,2172711
070718,212827,2172967
070718,212927,2173223
070718,213027,2175015
070718,213127,2175271
070718,213228,2175528
070718,213328,2175784
070718,213428,2176040
070718,213528,2176296
070718,213628,2176552
070718,213728,2176808
070718,213829,2177065
070718,213929,2177321
070718,214029,2179113
070718,214129,2179369
070718,214229,2179625
070718,214329,2179881
070718,214430,2180144
070718,214530,2180400
070718,214630,2180656
070718,214730,2180912
070718,214830,2181168
070718,214930,2181424
070718,215031,2183217
070718,215131,2183473
070718,215231,2183729
070718,215331,2183985
070718,215431,2184241
070718,215532,2184498
070718,215632,2184754
070718,215732,2185010
070718,215832,2185266
070718,215932,2185522
070718,220032,2228274
070718,220133,2228531
070718,220233,2228787
070718,220333,2229043
070718,220433,2229299
070718,220533,2229555
070718,220633,2229811
070718,220734,2230068
070718,220834,2230324
070718,220934,2230580
070718,221034,2232372
070718,221134,2232628
070718,221234,2232884
070718,221335,2233141
070718,221435,2233397
070718,221535,2233653
070718,221635,2233909
070718,221735,2234165
070718,221836,2234422
070718,221936,2234678
070718,222036,2236470
070718,222136,2236726
070718,222236,2236982
070718,222336,2237238
070718,222437,2237495
070718,222537,2237751
070718,222637,2238007
070718,222737,2238263
070718,222837,2238519
070718,222937,2238775
070718,223038,2240568
070718,223138,2240824
070718,223238,2241080
070718,223338,2241336
070718,223438,2241592
070718,223538,2241848
070718,223639,2242105
070718,223739,2242361
070718,223839,2242617
070718,223939,2242873
070718,224039,2244665
070718,224140,2244928
070718,224240,2245184
070718,224340,2245440
070718,224440,2245696
070718,224540,2245952
070718,224640,2246208
070718,224741,2246465
070718,224841,2246721
070718,224941,2246977
070718,225041,2248769
070718,225141,2249025
070718,225241,2249281
070718,225342,2249538
070718,225442,2249794
070718,225542,2250050
070718,225642,2250306
070718,225742,2250562
070718,225842,2250818
070718,225943,2251075
070718,230043,2293827
070718,230143,2294083
070718,230243,2294339
070718,230343,2294595
070718,230444,2294852
070718,230544,2295108
070718,230644,2295364
070718,230744,2295620
070718,230844,2295876
070718,230944,2296132
070718,231045,2297925
070718,231145,2298181
070718,231245,2298437
070718,231345,2298693
070718,231445,2298949
070718,231545,2299205
070718,231646,2299462
070718,231746,2299718
070718,231846,2299974
070718,231946,2300230
070718,232046,2302022
070718,232146,2302278
070718,232247,2302535
070718,232347,2302791
070718,232447,2303047
070718,232547,2303303
070718,232647,2303559
070718,232748,2303816
070718,232848,2304072
070718,232948,2304328
070718,233048,2306120
070718,233148,2306376
070718,233248,2306632
070718,233349,2306889
070718,233449,2307145
070718,233549,2307401
070718,233649,2307657
070718,233749,2307913
070718,233849,2308169
070718,233950,2308432
070718,234050,2310224
070718,234150,2310480
070718,234250,2310736
070718,234350,2310992
070718,234450,2311248
070718,234551,2311505
070718,234651,2311761
070718,234751,2312017
070718,234851,2312273
070718,234951,2312529
070718,235052,2314322
070718,235152,2314578
070718,235252,2314834
070718,235352,2315090
070718,235452,2315346
070718,235552,2315602
070718,235653,2315859
070718,235753,2316115
070718,235853,2316371
070718,235953,2316627
080718,000053,83
080718,000153,339
080718,000254,596
080718,000354,852
080718,000454,1108
080718,000554,1364
080718,000654,1620
080718,000754,1876
080718,000855,2133
080718,000955,2389
080718,001055,4181
080718,001155,4437
080718,001255,4693
080718,001356,4950
080718,001456,5206
080718,001556,5462
080718,001656,5718
080718,001756,5974
080718,001856,6230
080718,001957,6487
080718,002057,8279
080718,002157,8535
080718,002257,8791
080718,002357,9047
080718,002457,9303
080718,002558,9560
080718,002658,9816
080718,002758,10072
080718,002858,10328
080718,002958,10584
080718,003058,12376
080718,003159,12633
080718,003259,12889
080718,003359,13145
080718,003459,13401
080718,003559,13657
080718,003700,14080
080718,003800,14336
080718,003900,14592
080718,004000,16384
080718,004100,16640
080718,004200,16896
080718,004301,17153
080718,004401,17409
080718,004501,17665
080718,004601,17921
080718,004701,18177
080718,004801,18433
080718,004902,18690
080718,005002,20482
080718,005102,20738
080718,005202,20994
080718,005302,21250
080718,005402,21506
080718,005503,21763
080718,005603,22019
080718,005703,22275
080718,005803,22531
080718,005903,22787
080718,010004,65540
080718,010104,65796
080718,010204,66052
080718,010304,66308
080718,010404,66564
080718,010504,66820
080718,010605,67077
080718,010705,67333
080718,010805,67589
080718,010905,67845
080718,011005,69637
080718,011105,69893
080718,011206,70150
080718,011306,70406
080718,011406,70662
080718,011506,70918
080718,011606,71174
080718,011706,71430
080718,011807,71687
080718,011907,71943
080718,012007,73735
080718,012107,73991
080718,012207,74247
080718,012307,74503
080718,012408,74760
080718,012508,75016
080718,012608,75272
080718,012708,75528
080718,012808,75784
080718,012909,76041
080718,013009,77833
080718,013109,78089
080718,013209,78345
080718,013309,78601
080718,013409,78857
080718,013510,79120
080718,013610,79376
080718,013710,79632
080718,013810,79888
080718,013910,80144
080718,014010,81936
080718,014111,82193
080718,014211,82449
080718,014311,82705
080718,014411,82961
080718,014511,83217
080718,014611,83473
080718,014712,83730
080718,014812,83986
080718,014912,84242
080718,015012,86034
080718,015112,86290
080718,015213,86547
080718,015313,86803
080718,015413,87059
080718,015513,87315
080718,015613,87571
080718,015713,87827
080718,015814,88084
080718,015914,88340
080718,020014,131092
080718,020114,131348
080718,020214,131604
080718,020314,131860
080718,020415,132117
080718,020515,132373
080718,020615,132629
080718,020715,132885
080718,020815,133141
080718,020915,133397
080718,021016,135190
080718,021116,135446
080718,021216,135702
080718,021316,135958
080718,021416,136214
080718,021517,136471
080718,021617,136727
080718,021717,136983
080718,021817,137239
080718,021917,137495
080718,022017,139287
080718,022118,139544
080718,022218,139800
080718,022318,140056
080718,022418,140312
080718,022518,140568
080718,022618,140824
080718,022719,141081
080718,022819,141337
080718,022919,141593
080718,023019,143385
080718,023119,143641
080718,023219,143897
080718,023320,144160
080718,023420,144416
080718,023520,144672
080718,023620,144928
080718,023720,145184
080718,023821,145441
080718,023921,145697
080718,024021,147489
080718,024121,147745
080718,024221,148001
080718,024321,148257
080718,024422,148514
080718,024522,148770
080718,024622,149026
080718,024722,149282
080718,024822,149538
080718,024922,149794
080718,025023,151587
080718,025123,151843
080718,025223,152099
080718,025323,152355
080718,025423,152611
080718,025523,152867
080718,025624,153124
080718,025724,153380
080718,025824,153636
080718,025924,153892
080718,030024,196644
080718,030125,196901
080718,030225,197157
080718,030325,197413
080718,030425,197669
080718,030525,197925
080718,030625,198181
080718,030726,198438
080718,030826,198694
080718,030926,198950
080718,031026,200742
080718,031126,200998
080718,031226,201254
080718,031327,201511
080718,031427,201767
080718,031527,202023
080718,031627,202279
080718,031727,202535
080718,031827,202791
080718,031928,203048
080718,032028,204840
080718,032128,205096
080718,032228,205352
080718,032328,205608
080718,032429,205865
080718,032529,206121
080718,032629,206377
080718,032729,206633
080718,032829,206889
080718,032929,207145
080718,033030,208944
080718,033130,209200
080718,033230,209456
080718,033330,209712
080718,033430,209968
080718,033530,210224
080718,033631,210481
080718,033731,210737
080718,033831,210993
080718,033931,211249
080718,034031,213041
080718,034131,213297
080718,034232,213554
080718,034332,213810
080718,034432,214066
080718,034532,214322
080718,034632,214578
080718,034733,214835
080718,034833,215091
080718,034933,215347
080718,035033,217139
080718,035133,217395
080718,035233,217651
080718,035334,217908
080718,035434,218164
080718,035534,218420
080718,035634,218676
080718,035734,218932
080718,035834,219188
080718,035935,219445
080718,040035,262197
080718,040135,262453
080718,040235,262709
080718,040335,262965
080718,040435,263221
080718,040536,263478
080718,040636,263734
080718,040736,263990
080718,040836,264246
080718,040936,264502
080718,041037,266295
080718,041137,266551
080718,041237,266807
080718,041337,267063
080718,041437,267319
080718,041537,267575
080718,041638,267832
080718,041738,268088
080718,041838,268344
080718,041938,268600
080718,042038,270392
080718,042138,270648
080718,042239,270905
080718,042339,271161
080718,042439,271417
080718,042539,271673
080718,042639,271929
080718,042739,272185
080718,042840,272448
080718,042940,272704
080718,043040,274496
080718,043140,274752
080718,043240,275008
080718,043341,275265
080718,043441,275521
080718,043541,275777
080718,043641,276033
080718,043741,276289
080718,043841,276545
080718,043942,276802
080718,044042,278594
080718,044142,278850
080718,044242,279106
080718,044342,279362
080718,044442,279618
080718,044543,279875
080718,044643,280131
080718,044743,280387
080718,044843,280643
080718,044943,280899
080718,045043,282691
080718,045144,282948
080718,045244,283204
080718,045344,283460
080718,045444,283716
080718,045544,283972
080718,045645,284229
080718,045745,284485
080718,045845,284741
080718,045945,284997
080718,050045,327749
080718,050145,328005
080718,050246,328262
080718,050346,328518
080718,050446,328774
080718,050546,329030
080718,050646,329286
080718,050746,329542
080718,050847,329799
080718,050947,330055
080718,051047,331847
080718,051147,332103
080718,051247,332359
080718,051347,332615
080718,051448,332872
080718,051548,333128
080718,051648,333384
080718,051748,333640
080718,051848,333896
080718,051949,334153
080718,052049,335945
080718,052149,336201
080718,052249,336457
080718,052349,336713
080718,052449,336969
080718,052550,337232
080718,052650,337488
080718,052750,337744
080718,052850,338000
080718,052950,338256
080718,053050,340048
080718,053151,340305
080718,053251,340561
080718,053351,340817
080718,053451,341073
080718,053551,341329
080718,053651,341585
080718,053752,341842
080718,053852,342098
080718,053952,342354
080718,054052,344146
080718,054152,344402
080718,054252,344658
080718,054353,344915
080718,054453,345171
080718,054553,345427
080718,054653,345683
080718,054753,345939
080718,054854,346196
080718,054954,346452
080718,055054,348244
080718,055154,348500
080718,055254,348756
080718,055354,349012
080718,055455,349269
080718,055555,349525
080718,055655,349781
080718,055755,350037
080718,055855,350293
080718,055955,350549
080718,060056,393302
080718,060156,393558
080718,060256,393814
080718,060356,394070
080718,060456,394326
080718,060556,394582
080718,060657,394839
080718,060757,395095
080718,060857,395351
080718,060957,395607
080718,061057,397399
080718,061158,397656
080718,061258,397912
080718,061358,398168
080718,061458,398424
080718,061558,398680
080718,061658,398936
080718,061759,399193
080718,061859,399449
080718,061959,399705
080718,062059,401497
080718,062159,401753
080718,062259,402009
080718,062400,402432
080718,062500,402688
080718,062600,402944
080718,062700,403200
080718,062800,403456
080718,062900,403712
080718,063001,405505
080718,063101,405761
080718,063201,406017
080718,063301,406273
080718,063401,406529
080718,192515,1647893
080718,192615,1648149
080718,192715,1648405
080718,192816,1648662
080718,192916,1648918
080718,193016,1650710
080718,193116,1650966
080718,193216,1651222
080718,193316,1651478
080718,193417,1651735
080718,193517,1651991
080718,193617,1652247
080718,193717,1652503
080718,193817,1652759
080718,193917,1653015
080718,194018,1654808
080718,194118,1655064
080718,194218,1655320
080718,194318,1655576
080718,194418,1655832
080718,194518,1656088
080718,194619,1656345
080718,194719,1656601
080718,194819,1656857
080718,194919,1657113
080718,195019,1658905
080718,195120,1659168
080718,195220,1659424
080718,195320,1659680
080718,195420,1659936
080718,195520,1660192
080718,195620,1660448
080718,195721,1660705
080718,195821,1660961
080718,195921,1661217
080718,200021,2097185
080718,200121,2097441
080718,200221,2097697
080718,200322,2097954
080718,200422,2098210
080718,200522,2098466
080718,200622,2098722
080718,200722,2098978
080718,200822,2099234
080718,200923,2099491
080718,201023,2101283
080718,201123,2101539
080718,201223,2101795
080718,201323,2102051
080718,201424,2102308
080718,201524,2102564
080718,201624,2102820
080718,201724,2103076
080718,201824,2103332
080718,201924,2103588
080718,202025,2105381
080718,202125,2105637
080718,202225,2105893
080718,202325,2106149
080718,202425,2106405
080718,202525,2106661
080718,202626,2106918
080718,202726,2107174
080718,202826,2107430
080718,202926,2107686
080718,203026,2109478
080718,203126,2109734
080718,203227,2109991
080718,203327,2110247
080718,203427,2110503
080718,203527,2110759
080718,203627,2111015
080718,203728,2111272
080718,203828,2111528
080718,203928,2111784
080718,204028,2113576
080718,204128,2113832
080718,204228,2114088
080718,204329,2114345
080718,204429,2114601
080718,204529,2114857
080718,204629,2115113
080718,204729,2115369
080718,204829,2115625
080718,204930,2115888
080718,205030,2117680
080718,205130,2117936
080718,205230,2118192
080718,205330,2118448
080718,205430,2118704
080718,205531,2118961
080718,205631,2119217
080718,205731,2119473
080718,205831,2119729
080718,205931,2119985
080718,210032,2162738
080718,210132,2162994
080718,210232,2163250
080718,210332,2163506
080718,210432,2163762
080718,210532,2164018
080718,210633,2164275
080718,210733,2164531
080718,210833,2164787
080718,210933,2165043
080718,211033,2166835
080718,211133,2167091
080718,211234,2167348
080718,211334,2167604
080718,211434,2167860
080718,211534,2168116
080718,211634,2168372
080718,211734,2168628
080718,211835,2168885
080718,211935,2169141
080718,212035,2170933
080718,212135,2171189
080718,212235,2171445
080718,212335,2171701
080718,212436,2171958
080718,212536,2172214
080718,212636,2172470
080718,212736,2172726
080718,212836,2172982
080718,212937,2173239
080718,213037,2175031
080718,213137,2175287
080718,213237,2175543
080718,213337,2175799
080718,213437,2176055
080718,213538,2176312
080718,213638,2176568
080718,213738,2176824
080718,213838,2177080
080718,213938,2177336
080718,214038,2179128
080718,214139,2179385
080718,214239,2179641
080718,214339,2179897
080718,214439,2180153
080718,214539,2180409
080718,214639,2180665
080718,214740,2180928
080718,214840,2181184
080718,214940,2181440
080718,215040,2183232
080718,215140,2183488
080718,215241,2183745
080718,215341,2184001
080718,215441,2184257
080718,215541,2184513
080718,215641,2184769
080718,215741,2185025
080718,215842,2185282
080718,215942,2185538
080718,220042,2228290
080718,220142,2228546
080718,220242,2228802
080718,220342,2229058
080718,220443,2229315
080718,220543,2229571
080718,220643,2229827
080718,220743,2230083
080718,220843,2230339
080718,220943,2230595
080718,221044,2232388
080718,221144,2232644
080718,221244,2232900
080718,221344,2233156
080718,221444,2233412
080718,221545,2233669
080718,221645,2233925
080718,221745,2234181
080718,221845,2234437
080718,221945,2234693
080718,222045,2236485
080718,222146,2236742
080718,222246,2236998
080718,222346,2237254
080718,222446,2237510
080718,222546,2237766
080718,222646,2238022
080718,222747,2238279
080718,222847,2238535
080718,222947,2238791
080718,223047,2240583
080718,223147,2240839
080718,223247,2241095
080718,223348,2241352
080718,223448,2241608
080718,223548,2241864
080718,223648,2242120
080718,223748,2242376
080718,223849,2242633
080718,223949,2242889
080718,224049,2244681
080718,224149,2244937
080718,224249,2245193
080718,224349,2245449
080718,224450,2245712
080718,224550,2245968
080718,224650,2246224
080718,224750,2246480
080718,224850,2246736
080718,224950,2246992
080718,225051,2248785
080718,225151,2249041
080718,225251,2249297
080718,225351,2249553
080718,225451,2249809
080718,225551,2250065
080718,225652,2250322
080718,225752,2250578
080718,225852,2250834
080718,225952,2251090
080718,230052,2293842
080718,230153,2294099
080718,230253,2294355
080718,230353,2294611
080718,230453,2294867
080718,230553,2295123
080718,230653,2295379
080718,230754,2295636
080718,230854,2295892
080718,230954,2296148
080718,231054,2297940
080718,231154,2298196
080718,231254,2298452
080718,231355,2298709
080718,231455,2298965
080718,231555,2299221
080718,231655,2299477
080718,231755,2299733
080718,231855,2299989
080718,231956,2300246
080718,232056,2302038
080718,232156,2302294
080718,232256,2302550
080718,232356,2302806
080718,232457,2303063
080718,232557,2303319
080718,232657,2303575
080718,232757,2303831
080718,232857,2304087
080718,232957,2304343
080718,233058,2306136
080718,233158,2306392
080718,233258,2306648
080718,233358,2306904
080718,233458,2307160
080718,233558,2307416
080718,233659,2307673
080718,233759,2307929
080718,233859,2308185
080718,233959,2308441
080718,234059,2310233
080718,234159,2310489
080718,234300,2310912
080718,234400,2311168
080718,234500,2311424
080718,234600,2311680
080718,234700,2311936
080718,234801,2312193
080718,234901,2312449
080718,235001,2314241
080718,235101,2314497
080718,235201,2314753
080718,235301,2315009
080718,235402,2315266
080718,235502,2315522
080718,235602,2315778
080718,235702,2316034
080718,235802,2316290
080718,235902,2316546
090718,000003,3
090718,000103,259
090718,000203,515
090718,000303,771
090718,000403,1027
090718,000503,1283
090718,000604,1540
090718,000704,1796
090718,000804,2052
090718,000904,2308
090718,001004,4100
090718,001105,4357
090718,001205,4613
090718,001305,4869
090718,001405,5125
090718,001505,5381
090718,001605,5637
090718,001706,5894
090718,001806,6150
090718,001906,6406
090718,002006,8198
090718,002106,8454
090718,002206,8710
090718,002307,8967
090718,002407,9223
090718,002507,9479
090718,002607,9735
090718,002707,9991
090718,002807,10247
090718,002908,10504
090718,003008,12296
090718,003108,12552
090718,003208,12808
090718,003308,13064
090718,003409,13321
090718,003509,13577
090718,003609,13833
090718,003709,14089
090718,003809,14345
090718,003909,14601
090718,004010,16400
090718,004110,16656
090718,004210,16912
090718,004310,17168
090718,004410,17424
090718,004510,17680
090718,004611,17937
090718,004711,18193
090718,004811,18449
090718,004911,18705
090718,005011,20497
090718,005111,20753
090718,005212,21010
090718,005312,21266
090718,005412,21522
090718,005512,21778
090718,005612,22034
090718,005713,22291
090718,005813,22547
090718,005913,22803
090718,010013,65555
090718,010113,65811
090718,010213,66067
090718,010314,66324
090718,010414,66580
090718,010514,66836
090718,010614,67092
090718,010714,67348
090718,010814,67604
090718,010915,67861
090718,011015,69653
090718,011115,69909
090718,011215,70165
090718,011315,70421
090718,011415,70677
090718,011516,70934
090718,011616,71190
090718,011716,71446
090718,011816,71702
090718,011916,71958
090718,012017,73751
090718,012117,74007
090718,012217,74263
090718,012317,74519
090718,012417,74775
090718,012517,75031
090718,012618,75288
090718,012718,75544
090718,012818,75800
090718,012918,76056
090718,013018,77848
090718,013118,78104
090718,013219,78361
090718,013319,78617
090718,013419,78873
090718,013519,79129
090718,013619,79385
090718,013719,79641
090718,013820,79904
090718,013920,80160
090718,014020,81952
090718,014120,82208
090718,014220,82464
090718,014321,82721
090718,014421,82977
090718,014521,83233
090718,014621,83489
090718,014721,83745
090718,014821,84001
090718,014922,84258
090718,015022,86050
090718,015122,86306
090718,015222,86562
090718,015322,86818
090718,015422,87074
090718,015523,87331
090718,015623,87587
090718,015723,87843
090718,015823,88099
090718,015923,88355
090718,020023,131107
090718,020124,131364
090718,020224,131620
090718,020324,131876
090718,020424,132132
090718,020524,132388
090718,020624,132644
090718,020725,132901
090718,020825,133157
090718,020925,133413
090718,021025,135205
090718,021125,135461
090718,021226,135718
090718,021326,135974
090718,021426,136230
090718,021526,136486
090718,021626,136742
090718,021726,136998
090718,021827,137255
090718,021927,137511
090718,022027,139303
090718,022127,139559
090718,022227,139815
090718,022327,140071
090718,022428,140328
090718,022528,140584
090718,022628,140840
090718,022728,141096
090718,022828,141352
090718,022928,141608
090718,023029,143401
090718,023129,143657
090718,023229,143913
090718,023329,144169
090718,023429,144425
090718,023530,144688
090718,023630,144944
090718,023730,145200
090718,023830,145456
090718,023930,145712
090718,024030,147504
090718,024131,147761
090718,024231,148017
090718,024331,148273
090718,024431,148529
090718,024531,148785
090718,024631,149041
090718,024732,149298
090718,024832,149554
090718,024932,149810
090718,025032,151602
090718,025132,151858
090718,025232,152114
090718,025333,152371
090718,025433,152627
090718,025533,152883
090718,025633,153139
090718,025733,153395
090718,025834,153652
090718,025934,153908
090718,030034,196660
090718,030134,196916
090718,030234,197172
090718,030334,197428
090718,030435,197685
090718,030535,197941
090718,030635,198197
090718,030735,198453
090718,030835,198709
090718,030935,198965
090718,031036,200758
090718,031136,201014
090718,031236,201270
090718,031336,201526
090718,031436,201782
090718,031536,202038
090718,031637,202295
090718,031737,202551
090718,031837,202807
090718,031937,203063
090718,032037,204855
090718,032138,205112
090718,032238,205368
090718,032338,205624
090718,032438,205880
090718,032538,206136
090718,032638,206392
090718,032739,206649
090718,032839,206905
090718,032939,207161
090718,033039,208953
090718,033139,209209
090718,033239,209465
090718,033340,209728
090718,033440,209984
090718,033540,210240
090718,033640,210496
090718,033740,210752
090718,033840,211008
090718,033941,211265
090718,034041,213057
090718,034141,213313
090718,034241,213569
090718,034341,213825
090718,034442,214082
090718,034542,214338
090718,034642,214594
090718,034742,214850
090718,034842,215106
090718,034942,215362
090718,035043,217155
090718,035143,217411
090718,035243,217667
090718,035343,217923
090718,035443,218179
090718,035543,218435
090718,035644,218692
090718,035744,218948
090718,035844,219204
090718,035944,219460
090718,040044,262212
090718,040144,262468
090718,040245,262725
090718,040345,262981
090718,040445,263237
090718,040545,263493
090718,040645,263749
090718,040746,264006
090718,040846,264262
090718,040946,264518
090718,041046,266310
090718,041146,266566
090718,041246,266822
090718,041347,267079
090718,041447,267335
090718,041547,267591
090718,041647,267847
090718,041747,268103
090718,041847,268359
090718,041948,268616
090718,042048,270408
090718,042148,270664
090718,042248,270920
090718,042348,271176
090718,042448,271432
090718,042549,271689
090718,042649,271945
090718,042749,272201
090718,042849,272457
090718,042949,272713
090718,043050,274512
090718,043150,274768
090718,043250,275024
090718,043350,275280
090718,043450,275536
090718,043550,275792
090718,043651,276049
090718,043751,276305
090718,043851,276561
090718,043951,276817
090718,044051,278609
090718,044151,278865
090718,044252,279122
090718,044352,279378
090718,044452,279634
090718,044552,279890
090718,044652,280146
090718,044752,280402
090718,044853,280659
090718,044953,280915
090718,045053,282707
090718,045153,282963
090718,045253,283219
090718,045354,283476
090718,045454,283732
090718,045554,283988
090718,045654,284244
090718,045754,284500
090718,045854,284756
090718,045955,285013
090718,050055,327765
090718,050155,328021
090718,050255,328277
090718,050355,328533
090718,050455,328789
090718,050556,329046
090718,050656,329302
090718,050756,329558
090718,050856,329814
090718,050956,330070
090718,051056,331862
090718,051157,332119
090718,051257,332375
090718,051357,332631
090718,051457,332887
090718,051557,333143
090718,051658,333400
090718,051758,333656
090718,051858,333912
090718,051958,334168
090718,052058,335960
090718,052158,336216
090718,052259,336473
090718,052359,336729
090718,052459,336985
090718,052559,337241
090718,052659,337497
090718,052759,337753
090718,052900,338176
090718,053000,339968
090718,053100,340224
090718,053200,340480
090718,053300,340736
090718,053400,340992
090718,053501,341249
090718,053601,341505
090718,053701,341761
090718,053801,342017
090718,053901,342273
090718,054002,344066
090718,054102,344322
090718,054202,344578
090718,054302,344834
090718,054402,345090
090718,054502,345346
090718,054603,345603
090718,054703,345859
090718,054803,346115
090718,054903,346371
090718,055003,348163
090718,055103,348419
090718,055204,348676
090718,055304,348932
090718,055404,349188
090718,055504,349444
090718,055604,349700
090718,055704,349956
090718,055805,350213
090718,055905,350469
090718,060005,393221
090718,060105,393477
090718,060205,393733
090718,060306,393990
090718,060406,394246
090718,060506,394502
090718,060606,394758
090718,060706,395014
090718,060806,395270
090718,060907,395527
090718,061007,397319
090718,061107,397575
090718,061207,397831
090718,061307,398087
090718,061407,398343
090718,061508,398600
090718,061608,398856
090718,061708,399112
090718,061808,399368
090718,061908,399624
090718,062008,401416
090718,062109,401673
090718,062209,401929
090718,062309,402185
090718,062409,402441
090718,062509,402697
090718,062610,402960
090718,062710,403216
090718,062810,403472
090718,062910,403728
090718,063010,405520
090718,063110,405776
090718,063211,406033
090718,063311,406289
090718,063411,406545
090718,192424,1647652
090718,192525,1647909
090718,192625,1648165
090718,192725,1648421
090718,192825,1648677
090718,192925,1648933
090718,193025,1650725
090718,193126,1650982
090718,193226,1651238
090718,193326,1651494
090718,193426,1651750
090718,193526,1652006
090718,193626,1652262
090718,193727,1652519
090718,193827,1652775
090718,193927,1653031
090718,194027,1654823
090718,194127,1655079
090718,194227,1655335
090718,194328,1655592
090718,194428,1655848
090718,194528,1656104
090718,194628,1656360
090718,194728,1656616
090718,194829,1656873
090718,194929,1657129
090718,195029,1658921
090718,195129,1659177
090718,195229,1659433
090718,195329,1659689
090718,195430,1659952
090718,195530,1660208
090718,195630,1660464
090718,195730,1660720
090718,195830,1660976
090718,195930,1661232
090718,200031,2097201
090718,200131,2097457
090718,200231,2097713
090718,200331,2097969
090718,200431,2098225
090718,200531,2098481
090718,200632,2098738
090718,200732,2098994
090718,200832,2099250
090718,200932,2099506
090718,201032,2101298
